"date_time";"fuseau_hor";"dt_posix";"puissance"
"2016-04-22T11:00:00+02:00";"+02:00";2016-04-22 11:00:00;866,166666667
"2016-04-22T12:00:00+02:00";"+02:00";2016-04-22 12:00:00;862,833333333
"2016-04-22T13:00:00+02:00";"+02:00";2016-04-22 13:00:00;788,333333333
"2016-04-22T14:00:00+02:00";"+02:00";2016-04-22 14:00:00;705,333333333
"2016-04-22T15:00:00+02:00";"+02:00";2016-04-22 15:00:00;682,333333333
"2016-04-22T16:00:00+02:00";"+02:00";2016-04-22 16:00:00;646,833333333
"2016-04-22T17:00:00+02:00";"+02:00";2016-04-22 17:00:00;649,333333333
"2016-04-22T18:00:00+02:00";"+02:00";2016-04-22 18:00:00;723,666666667
"2016-04-22T19:00:00+02:00";"+02:00";2016-04-22 19:00:00;762,333333333
"2016-04-22T20:00:00+02:00";"+02:00";2016-04-22 20:00:00;846,166666667
"2016-04-22T21:00:00+02:00";"+02:00";2016-04-22 21:00:00;895,333333333
"2016-04-22T22:00:00+02:00";"+02:00";2016-04-22 22:00:00;1206,66666667
"2016-04-22T23:00:00+02:00";"+02:00";2016-04-22 23:00:00;1195,83333333
"2016-04-23T00:00:00+02:00";"+02:00";2016-04-23 00:00:00;956,5
"2016-04-23T01:00:00+02:00";"+02:00";2016-04-23 01:00:00;825,833333333
"2016-04-23T02:00:00+02:00";"+02:00";2016-04-23 02:00:00;732,333333333
"2016-04-23T03:00:00+02:00";"+02:00";2016-04-23 03:00:00;678
"2016-04-23T04:00:00+02:00";"+02:00";2016-04-23 04:00:00;663
"2016-04-23T05:00:00+02:00";"+02:00";2016-04-23 05:00:00;666,833333333
"2016-04-23T06:00:00+02:00";"+02:00";2016-04-23 06:00:00;677,5
"2016-04-23T07:00:00+02:00";"+02:00";2016-04-23 07:00:00;710,166666667
"2016-04-23T08:00:00+02:00";"+02:00";2016-04-23 08:00:00;801,5
"2016-04-23T09:00:00+02:00";"+02:00";2016-04-23 09:00:00;850,166666667
"2016-04-23T10:00:00+02:00";"+02:00";2016-04-23 10:00:00;864,666666667
"2016-04-23T11:00:00+02:00";"+02:00";2016-04-23 11:00:00;902,5
"2016-04-23T12:00:00+02:00";"+02:00";2016-04-23 12:00:00;950,333333333
"2016-04-23T13:00:00+02:00";"+02:00";2016-04-23 13:00:00;894,5
"2016-04-23T14:00:00+02:00";"+02:00";2016-04-23 14:00:00;825,333333333
"2016-04-23T15:00:00+02:00";"+02:00";2016-04-23 15:00:00;819,5
"2016-04-23T16:00:00+02:00";"+02:00";2016-04-23 16:00:00;823,5
"2016-04-23T17:00:00+02:00";"+02:00";2016-04-23 17:00:00;817,666666667
"2016-04-23T18:00:00+02:00";"+02:00";2016-04-23 18:00:00;847,666666667
"2016-04-23T19:00:00+02:00";"+02:00";2016-04-23 19:00:00;913,666666667
"2016-04-23T20:00:00+02:00";"+02:00";2016-04-23 20:00:00;936,833333333
"2016-04-23T21:00:00+02:00";"+02:00";2016-04-23 21:00:00;969,666666667
"2016-04-23T22:00:00+02:00";"+02:00";2016-04-23 22:00:00;1309,16666667
"2016-04-23T23:00:00+02:00";"+02:00";2016-04-23 23:00:00;1348
"2016-04-24T00:00:00+02:00";"+02:00";2016-04-24 00:00:00;1110,16666667
"2016-04-24T01:00:00+02:00";"+02:00";2016-04-24 01:00:00;941,666666667
"2016-04-24T02:00:00+02:00";"+02:00";2016-04-24 02:00:00;886,333333333
"2016-04-24T03:00:00+02:00";"+02:00";2016-04-24 03:00:00;875
"2016-04-24T04:00:00+02:00";"+02:00";2016-04-24 04:00:00;836,666666667
"2016-04-24T05:00:00+02:00";"+02:00";2016-04-24 05:00:00;830,166666667
"2016-04-24T06:00:00+02:00";"+02:00";2016-04-24 06:00:00;823,833333333
"2016-04-24T07:00:00+02:00";"+02:00";2016-04-24 07:00:00;869,833333333
"2016-04-24T08:00:00+02:00";"+02:00";2016-04-24 08:00:00;948,333333333
"2016-04-24T09:00:00+02:00";"+02:00";2016-04-24 09:00:00;979,333333333
"2016-04-24T10:00:00+02:00";"+02:00";2016-04-24 10:00:00;1021,66666667
"2016-04-24T11:00:00+02:00";"+02:00";2016-04-24 11:00:00;1001,5
"2016-04-24T12:00:00+02:00";"+02:00";2016-04-24 12:00:00;911
"2016-04-24T13:00:00+02:00";"+02:00";2016-04-24 13:00:00;820
"2016-04-24T14:00:00+02:00";"+02:00";2016-04-24 14:00:00;756
"2016-04-24T15:00:00+02:00";"+02:00";2016-04-24 15:00:00;698,666666667
"2016-04-24T16:00:00+02:00";"+02:00";2016-04-24 16:00:00;662,166666667
"2016-04-24T17:00:00+02:00";"+02:00";2016-04-24 17:00:00;639,5
"2016-04-24T18:00:00+02:00";"+02:00";2016-04-24 18:00:00;690,333333333
"2016-04-24T19:00:00+02:00";"+02:00";2016-04-24 19:00:00;765,666666667
"2016-04-24T20:00:00+02:00";"+02:00";2016-04-24 20:00:00;810
"2016-04-24T21:00:00+02:00";"+02:00";2016-04-24 21:00:00;833,666666667
"2016-04-24T22:00:00+02:00";"+02:00";2016-04-24 22:00:00;1186,5
"2016-04-24T23:00:00+02:00";"+02:00";2016-04-24 23:00:00;1183,33333333
"2016-04-25T00:00:00+02:00";"+02:00";2016-04-25 00:00:00;1026,5
"2016-04-25T01:00:00+02:00";"+02:00";2016-04-25 01:00:00;895
"2016-04-25T02:00:00+02:00";"+02:00";2016-04-25 02:00:00;773,166666667
"2016-04-25T03:00:00+02:00";"+02:00";2016-04-25 03:00:00;739,833333333
"2016-04-25T04:00:00+02:00";"+02:00";2016-04-25 04:00:00;749,833333333
"2016-04-25T05:00:00+02:00";"+02:00";2016-04-25 05:00:00;738
"2016-04-25T06:00:00+02:00";"+02:00";2016-04-25 06:00:00;734,833333333
"2016-04-25T07:00:00+02:00";"+02:00";2016-04-25 07:00:00;795,833333333
"2016-04-25T08:00:00+02:00";"+02:00";2016-04-25 08:00:00;903,333333333
"2016-04-25T09:00:00+02:00";"+02:00";2016-04-25 09:00:00;976,333333333
"2016-04-25T10:00:00+02:00";"+02:00";2016-04-25 10:00:00;994,833333333
"2016-04-25T11:00:00+02:00";"+02:00";2016-04-25 11:00:00;952,5
"2016-04-25T12:00:00+02:00";"+02:00";2016-04-25 12:00:00;952,666666667
"2016-04-25T13:00:00+02:00";"+02:00";2016-04-25 13:00:00;850,833333333
"2016-04-25T14:00:00+02:00";"+02:00";2016-04-25 14:00:00;774
"2016-04-25T15:00:00+02:00";"+02:00";2016-04-25 15:00:00;768,5
"2016-04-25T16:00:00+02:00";"+02:00";2016-04-25 16:00:00;767,166666667
"2016-04-25T17:00:00+02:00";"+02:00";2016-04-25 17:00:00;773,5
"2016-04-25T18:00:00+02:00";"+02:00";2016-04-25 18:00:00;828,666666667
"2016-04-25T19:00:00+02:00";"+02:00";2016-04-25 19:00:00;937,5
"2016-04-25T20:00:00+02:00";"+02:00";2016-04-25 20:00:00;940,166666667
"2016-04-25T21:00:00+02:00";"+02:00";2016-04-25 21:00:00;941
"2016-04-25T22:00:00+02:00";"+02:00";2016-04-25 22:00:00;1232,66666667
"2016-04-25T23:00:00+02:00";"+02:00";2016-04-25 23:00:00;1227,33333333
"2016-04-26T00:00:00+02:00";"+02:00";2016-04-26 00:00:00;1054,66666667
"2016-04-26T01:00:00+02:00";"+02:00";2016-04-26 01:00:00;929
"2016-04-26T02:00:00+02:00";"+02:00";2016-04-26 02:00:00;840,666666667
"2016-04-26T03:00:00+02:00";"+02:00";2016-04-26 03:00:00;792
"2016-04-26T04:00:00+02:00";"+02:00";2016-04-26 04:00:00;780,833333333
"2016-04-26T05:00:00+02:00";"+02:00";2016-04-26 05:00:00;767,666666667
"2016-04-26T06:00:00+02:00";"+02:00";2016-04-26 06:00:00;800,833333333
"2016-04-26T07:00:00+02:00";"+02:00";2016-04-26 07:00:00;876,5
"2016-04-26T08:00:00+02:00";"+02:00";2016-04-26 08:00:00;947,666666667
"2016-04-26T09:00:00+02:00";"+02:00";2016-04-26 09:00:00;984,166666667
"2016-04-26T10:00:00+02:00";"+02:00";2016-04-26 10:00:00;1008,16666667
"2016-04-26T11:00:00+02:00";"+02:00";2016-04-26 11:00:00;1016,5
"2016-04-26T12:00:00+02:00";"+02:00";2016-04-26 12:00:00;1034,83333333
"2016-04-26T13:00:00+02:00";"+02:00";2016-04-26 13:00:00;983,333333333
"2016-04-26T14:00:00+02:00";"+02:00";2016-04-26 14:00:00;909,833333333
"2016-04-26T15:00:00+02:00";"+02:00";2016-04-26 15:00:00;860
"2016-04-26T16:00:00+02:00";"+02:00";2016-04-26 16:00:00;839,5
"2016-04-26T17:00:00+02:00";"+02:00";2016-04-26 17:00:00;820,166666667
"2016-04-26T18:00:00+02:00";"+02:00";2016-04-26 18:00:00;849,166666667
"2016-04-26T19:00:00+02:00";"+02:00";2016-04-26 19:00:00;935,833333333
"2016-04-26T20:00:00+02:00";"+02:00";2016-04-26 20:00:00;959,166666667
"2016-04-26T21:00:00+02:00";"+02:00";2016-04-26 21:00:00;992,166666667
"2016-04-26T22:00:00+02:00";"+02:00";2016-04-26 22:00:00;1318,5
"2016-04-26T23:00:00+02:00";"+02:00";2016-04-26 23:00:00;1320,16666667
"2016-04-27T00:00:00+02:00";"+02:00";2016-04-27 00:00:00;1141,66666667
"2016-04-27T01:00:00+02:00";"+02:00";2016-04-27 01:00:00;997,5
"2016-04-27T02:00:00+02:00";"+02:00";2016-04-27 02:00:00;906,5
"2016-04-27T03:00:00+02:00";"+02:00";2016-04-27 03:00:00;849,333333333
"2016-04-27T04:00:00+02:00";"+02:00";2016-04-27 04:00:00;865,166666667
"2016-04-27T05:00:00+02:00";"+02:00";2016-04-27 05:00:00;871,666666667
"2016-04-27T06:00:00+02:00";"+02:00";2016-04-27 06:00:00;869,833333333
"2016-04-27T07:00:00+02:00";"+02:00";2016-04-27 07:00:00;966,5
"2016-04-27T08:00:00+02:00";"+02:00";2016-04-27 08:00:00;1034,16666667
"2016-04-27T09:00:00+02:00";"+02:00";2016-04-27 09:00:00;1115,66666667
"2016-04-27T10:00:00+02:00";"+02:00";2016-04-27 10:00:00;1071
"2016-04-27T11:00:00+02:00";"+02:00";2016-04-27 11:00:00;1017,83333333
"2016-04-27T12:00:00+02:00";"+02:00";2016-04-27 12:00:00;1045,66666667
"2016-04-27T13:00:00+02:00";"+02:00";2016-04-27 13:00:00;1039,5
"2016-04-27T14:00:00+02:00";"+02:00";2016-04-27 14:00:00;960,666666667
"2016-04-27T15:00:00+02:00";"+02:00";2016-04-27 15:00:00;896,666666667
"2016-04-27T16:00:00+02:00";"+02:00";2016-04-27 16:00:00;877,166666667
"2016-04-27T17:00:00+02:00";"+02:00";2016-04-27 17:00:00;885,666666667
"2016-04-27T18:00:00+02:00";"+02:00";2016-04-27 18:00:00;961,166666667
"2016-04-27T19:00:00+02:00";"+02:00";2016-04-27 19:00:00;1032,66666667
"2016-04-27T20:00:00+02:00";"+02:00";2016-04-27 20:00:00;1048,83333333
"2016-04-27T21:00:00+02:00";"+02:00";2016-04-27 21:00:00;1050,5
"2016-04-27T22:00:00+02:00";"+02:00";2016-04-27 22:00:00;1376
"2016-04-27T23:00:00+02:00";"+02:00";2016-04-27 23:00:00;1377,66666667
"2016-04-28T00:00:00+02:00";"+02:00";2016-04-28 00:00:00;1157,83333333
"2016-04-28T01:00:00+02:00";"+02:00";2016-04-28 01:00:00;1050
"2016-04-28T02:00:00+02:00";"+02:00";2016-04-28 02:00:00;953,5
"2016-04-28T03:00:00+02:00";"+02:00";2016-04-28 03:00:00;900,166666667
"2016-04-28T04:00:00+02:00";"+02:00";2016-04-28 04:00:00;904
"2016-04-28T05:00:00+02:00";"+02:00";2016-04-28 05:00:00;903
"2016-04-28T06:00:00+02:00";"+02:00";2016-04-28 06:00:00;922,5
"2016-04-28T07:00:00+02:00";"+02:00";2016-04-28 07:00:00;991,5
"2016-04-28T08:00:00+02:00";"+02:00";2016-04-28 08:00:00;1089
"2016-04-28T09:00:00+02:00";"+02:00";2016-04-28 09:00:00;1149
"2016-04-28T10:00:00+02:00";"+02:00";2016-04-28 10:00:00;1101,5
"2016-04-28T11:00:00+02:00";"+02:00";2016-04-28 11:00:00;1071,5
"2016-04-28T12:00:00+02:00";"+02:00";2016-04-28 12:00:00;1019
"2016-04-28T13:00:00+02:00";"+02:00";2016-04-28 13:00:00;940,833333333
"2016-04-28T14:00:00+02:00";"+02:00";2016-04-28 14:00:00;832,166666667
"2016-04-28T15:00:00+02:00";"+02:00";2016-04-28 15:00:00;784
"2016-04-28T16:00:00+02:00";"+02:00";2016-04-28 16:00:00;757,833333333
"2016-04-28T17:00:00+02:00";"+02:00";2016-04-28 17:00:00;718,166666667
"2016-04-28T18:00:00+02:00";"+02:00";2016-04-28 18:00:00;800
"2016-04-28T19:00:00+02:00";"+02:00";2016-04-28 19:00:00;889,333333333
"2016-04-28T20:00:00+02:00";"+02:00";2016-04-28 20:00:00;905
"2016-04-28T21:00:00+02:00";"+02:00";2016-04-28 21:00:00;919,166666667
"2016-04-28T22:00:00+02:00";"+02:00";2016-04-28 22:00:00;1210,16666667
"2016-04-28T23:00:00+02:00";"+02:00";2016-04-28 23:00:00;1223
"2016-04-29T00:00:00+02:00";"+02:00";2016-04-29 00:00:00;1048,16666667
"2016-04-29T01:00:00+02:00";"+02:00";2016-04-29 01:00:00;928,5
"2016-04-29T02:00:00+02:00";"+02:00";2016-04-29 02:00:00;839,833333333
"2016-04-29T03:00:00+02:00";"+02:00";2016-04-29 03:00:00;782,833333333
"2016-04-29T04:00:00+02:00";"+02:00";2016-04-29 04:00:00;794
"2016-04-29T05:00:00+02:00";"+02:00";2016-04-29 05:00:00;812,666666667
"2016-04-29T06:00:00+02:00";"+02:00";2016-04-29 06:00:00;805,833333333
"2016-04-29T07:00:00+02:00";"+02:00";2016-04-29 07:00:00;884,333333333
"2016-04-29T08:00:00+02:00";"+02:00";2016-04-29 08:00:00;910,833333333
"2016-04-29T09:00:00+02:00";"+02:00";2016-04-29 09:00:00;934,5
"2016-04-29T10:00:00+02:00";"+02:00";2016-04-29 10:00:00;938,333333333
"2016-04-29T11:00:00+02:00";"+02:00";2016-04-29 11:00:00;951,333333333
"2016-04-29T12:00:00+02:00";"+02:00";2016-04-29 12:00:00;951
"2016-04-29T13:00:00+02:00";"+02:00";2016-04-29 13:00:00;943,166666667
"2016-04-29T14:00:00+02:00";"+02:00";2016-04-29 14:00:00;872,5
"2016-04-29T15:00:00+02:00";"+02:00";2016-04-29 15:00:00;880,5
"2016-04-29T16:00:00+02:00";"+02:00";2016-04-29 16:00:00;872,166666667
"2016-04-29T17:00:00+02:00";"+02:00";2016-04-29 17:00:00;897
"2016-04-29T18:00:00+02:00";"+02:00";2016-04-29 18:00:00;972,666666667
"2016-04-29T19:00:00+02:00";"+02:00";2016-04-29 19:00:00;1022,16666667
"2016-04-29T20:00:00+02:00";"+02:00";2016-04-29 20:00:00;1077,83333333
"2016-04-29T21:00:00+02:00";"+02:00";2016-04-29 21:00:00;1089,83333333
"2016-04-29T22:00:00+02:00";"+02:00";2016-04-29 22:00:00;1368,33333333
"2016-04-29T23:00:00+02:00";"+02:00";2016-04-29 23:00:00;1374,83333333
"2016-04-30T00:00:00+02:00";"+02:00";2016-04-30 00:00:00;1233,83333333
"2016-04-30T01:00:00+02:00";"+02:00";2016-04-30 01:00:00;1060,83333333
"2016-04-30T02:00:00+02:00";"+02:00";2016-04-30 02:00:00;953,5
"2016-04-30T03:00:00+02:00";"+02:00";2016-04-30 03:00:00;926,833333333
"2016-04-30T04:00:00+02:00";"+02:00";2016-04-30 04:00:00;917,166666667
"2016-04-30T05:00:00+02:00";"+02:00";2016-04-30 05:00:00;938,333333333
"2016-04-30T06:00:00+02:00";"+02:00";2016-04-30 06:00:00;944,5
"2016-04-30T07:00:00+02:00";"+02:00";2016-04-30 07:00:00;990,833333333
"2016-04-30T08:00:00+02:00";"+02:00";2016-04-30 08:00:00;1090
"2016-04-30T09:00:00+02:00";"+02:00";2016-04-30 09:00:00;1105
"2016-04-30T10:00:00+02:00";"+02:00";2016-04-30 10:00:00;1062
"2016-04-30T11:00:00+02:00";"+02:00";2016-04-30 11:00:00;1013,83333333
"2016-04-30T12:00:00+02:00";"+02:00";2016-04-30 12:00:00;941,333333333
"2016-04-30T13:00:00+02:00";"+02:00";2016-04-30 13:00:00;878,166666667
"2016-04-30T14:00:00+02:00";"+02:00";2016-04-30 14:00:00;804,833333333
"2016-04-30T15:00:00+02:00";"+02:00";2016-04-30 15:00:00;759,5
"2016-04-30T16:00:00+02:00";"+02:00";2016-04-30 16:00:00;739,333333333
"2016-04-30T17:00:00+02:00";"+02:00";2016-04-30 17:00:00;746,166666667
"2016-04-30T18:00:00+02:00";"+02:00";2016-04-30 18:00:00;781,666666667
"2016-04-30T19:00:00+02:00";"+02:00";2016-04-30 19:00:00;852,166666667
"2016-04-30T20:00:00+02:00";"+02:00";2016-04-30 20:00:00;861,333333333
"2016-04-30T21:00:00+02:00";"+02:00";2016-04-30 21:00:00;870,666666667
"2016-04-30T22:00:00+02:00";"+02:00";2016-04-30 22:00:00;1232,16666667
"2016-04-30T23:00:00+02:00";"+02:00";2016-04-30 23:00:00;1256
"2016-05-01T00:00:00+02:00";"+02:00";2016-05-01 00:00:00;1102,5
"2016-05-01T01:00:00+02:00";"+02:00";2016-05-01 01:00:00;926,166666667
"2016-05-01T02:00:00+02:00";"+02:00";2016-05-01 02:00:00;809,833333333
"2016-05-01T03:00:00+02:00";"+02:00";2016-05-01 03:00:00;794,666666667
"2016-05-01T04:00:00+02:00";"+02:00";2016-05-01 04:00:00;783,333333333
"2016-05-01T05:00:00+02:00";"+02:00";2016-05-01 05:00:00;777,833333333
"2016-05-01T06:00:00+02:00";"+02:00";2016-05-01 06:00:00;779,666666667
"2016-05-01T07:00:00+02:00";"+02:00";2016-05-01 07:00:00;800,833333333
"2016-05-01T08:00:00+02:00";"+02:00";2016-05-01 08:00:00;886,166666667
"2016-05-01T09:00:00+02:00";"+02:00";2016-05-01 09:00:00;972
"2016-05-01T10:00:00+02:00";"+02:00";2016-05-01 10:00:00;1015,16666667
"2016-05-01T11:00:00+02:00";"+02:00";2016-05-01 11:00:00;1044,66666667
"2016-05-01T12:00:00+02:00";"+02:00";2016-05-01 12:00:00;1068,66666667
"2016-05-01T13:00:00+02:00";"+02:00";2016-05-01 13:00:00;1012,5
"2016-05-01T14:00:00+02:00";"+02:00";2016-05-01 14:00:00;923,5
"2016-05-01T15:00:00+02:00";"+02:00";2016-05-01 15:00:00;864,166666667
"2016-05-01T16:00:00+02:00";"+02:00";2016-05-01 16:00:00;795,5
"2016-05-01T17:00:00+02:00";"+02:00";2016-05-01 17:00:00;747
"2016-05-01T18:00:00+02:00";"+02:00";2016-05-01 18:00:00;769,333333333
"2016-05-01T19:00:00+02:00";"+02:00";2016-05-01 19:00:00;805,5
"2016-05-01T20:00:00+02:00";"+02:00";2016-05-01 20:00:00;838,166666667
"2016-05-01T21:00:00+02:00";"+02:00";2016-05-01 21:00:00;849,666666667
"2016-05-01T22:00:00+02:00";"+02:00";2016-05-01 22:00:00;1132,33333333
"2016-05-01T23:00:00+02:00";"+02:00";2016-05-01 23:00:00;1134,66666667
"2016-05-02T00:00:00+02:00";"+02:00";2016-05-02 00:00:00;980,833333333
"2016-05-02T01:00:00+02:00";"+02:00";2016-05-02 01:00:00;862,833333333
"2016-05-02T02:00:00+02:00";"+02:00";2016-05-02 02:00:00;784,166666667
"2016-05-02T03:00:00+02:00";"+02:00";2016-05-02 03:00:00;722,833333333
"2016-05-02T04:00:00+02:00";"+02:00";2016-05-02 04:00:00;727,5
"2016-05-02T05:00:00+02:00";"+02:00";2016-05-02 05:00:00;700,833333333
"2016-05-02T06:00:00+02:00";"+02:00";2016-05-02 06:00:00;696,833333333
"2016-05-02T07:00:00+02:00";"+02:00";2016-05-02 07:00:00;733,166666667
"2016-05-02T08:00:00+02:00";"+02:00";2016-05-02 08:00:00;821
"2016-05-02T09:00:00+02:00";"+02:00";2016-05-02 09:00:00;890,333333333
"2016-05-02T10:00:00+02:00";"+02:00";2016-05-02 10:00:00;880,666666667
"2016-05-02T11:00:00+02:00";"+02:00";2016-05-02 11:00:00;898
"2016-05-02T12:00:00+02:00";"+02:00";2016-05-02 12:00:00;924,5
"2016-05-02T13:00:00+02:00";"+02:00";2016-05-02 13:00:00;875,166666667
"2016-05-02T14:00:00+02:00";"+02:00";2016-05-02 14:00:00;794,666666667
"2016-05-02T15:00:00+02:00";"+02:00";2016-05-02 15:00:00;776,333333333
"2016-05-02T16:00:00+02:00";"+02:00";2016-05-02 16:00:00;788,833333333
"2016-05-02T17:00:00+02:00";"+02:00";2016-05-02 17:00:00;798,833333333
"2016-05-02T18:00:00+02:00";"+02:00";2016-05-02 18:00:00;894,333333333
"2016-05-02T19:00:00+02:00";"+02:00";2016-05-02 19:00:00;952,333333333
"2016-05-02T20:00:00+02:00";"+02:00";2016-05-02 20:00:00;931,833333333
"2016-05-02T21:00:00+02:00";"+02:00";2016-05-02 21:00:00;895,166666667
"2016-05-02T22:00:00+02:00";"+02:00";2016-05-02 22:00:00;1202
"2016-05-02T23:00:00+02:00";"+02:00";2016-05-02 23:00:00;1191,66666667
"2016-05-03T00:00:00+02:00";"+02:00";2016-05-03 00:00:00;1014,66666667
"2016-05-03T01:00:00+02:00";"+02:00";2016-05-03 01:00:00;899,333333333
"2016-05-03T02:00:00+02:00";"+02:00";2016-05-03 02:00:00;820,166666667
"2016-05-03T03:00:00+02:00";"+02:00";2016-05-03 03:00:00;795,166666667
"2016-05-03T04:00:00+02:00";"+02:00";2016-05-03 04:00:00;802
"2016-05-03T05:00:00+02:00";"+02:00";2016-05-03 05:00:00;803
"2016-05-03T06:00:00+02:00";"+02:00";2016-05-03 06:00:00;845,166666667
"2016-05-03T07:00:00+02:00";"+02:00";2016-05-03 07:00:00;895,666666667
"2016-05-03T08:00:00+02:00";"+02:00";2016-05-03 08:00:00;912,333333333
"2016-05-03T09:00:00+02:00";"+02:00";2016-05-03 09:00:00;919,666666667
"2016-05-03T10:00:00+02:00";"+02:00";2016-05-03 10:00:00;874,166666667
"2016-05-03T11:00:00+02:00";"+02:00";2016-05-03 11:00:00;815,333333333
"2016-05-03T12:00:00+02:00";"+02:00";2016-05-03 12:00:00;816
"2016-05-03T13:00:00+02:00";"+02:00";2016-05-03 13:00:00;759,666666667
"2016-05-03T14:00:00+02:00";"+02:00";2016-05-03 14:00:00;704
"2016-05-03T15:00:00+02:00";"+02:00";2016-05-03 15:00:00;684,833333333
"2016-05-03T16:00:00+02:00";"+02:00";2016-05-03 16:00:00;678,666666667
"2016-05-03T17:00:00+02:00";"+02:00";2016-05-03 17:00:00;643,333333333
"2016-05-03T18:00:00+02:00";"+02:00";2016-05-03 18:00:00;698,833333333
"2016-05-03T19:00:00+02:00";"+02:00";2016-05-03 19:00:00;741,5
"2016-05-03T20:00:00+02:00";"+02:00";2016-05-03 20:00:00;755,833333333
"2016-05-03T21:00:00+02:00";"+02:00";2016-05-03 21:00:00;760,833333333
"2016-05-03T22:00:00+02:00";"+02:00";2016-05-03 22:00:00;1104
"2016-05-03T23:00:00+02:00";"+02:00";2016-05-03 23:00:00;1108,16666667
"2016-05-04T00:00:00+02:00";"+02:00";2016-05-04 00:00:00;928
"2016-05-04T01:00:00+02:00";"+02:00";2016-05-04 01:00:00;796,166666667
"2016-05-04T02:00:00+02:00";"+02:00";2016-05-04 02:00:00;716
"2016-05-04T03:00:00+02:00";"+02:00";2016-05-04 03:00:00;674,666666667
"2016-05-04T04:00:00+02:00";"+02:00";2016-05-04 04:00:00;680,333333333
"2016-05-04T05:00:00+02:00";"+02:00";2016-05-04 05:00:00;693,5
"2016-05-04T06:00:00+02:00";"+02:00";2016-05-04 06:00:00;707,666666667
"2016-05-04T07:00:00+02:00";"+02:00";2016-05-04 07:00:00;774,666666667
"2016-05-04T08:00:00+02:00";"+02:00";2016-05-04 08:00:00;815,333333333
"2016-05-04T09:00:00+02:00";"+02:00";2016-05-04 09:00:00;846,833333333
"2016-05-04T10:00:00+02:00";"+02:00";2016-05-04 10:00:00;832,333333333
"2016-05-04T11:00:00+02:00";"+02:00";2016-05-04 11:00:00;745,333333333
"2016-05-04T12:00:00+02:00";"+02:00";2016-05-04 12:00:00;737,833333333
"2016-05-04T13:00:00+02:00";"+02:00";2016-05-04 13:00:00;691,333333333
"2016-05-04T14:00:00+02:00";"+02:00";2016-05-04 14:00:00;642,833333333
"2016-05-04T15:00:00+02:00";"+02:00";2016-05-04 15:00:00;601,833333333
"2016-05-04T16:00:00+02:00";"+02:00";2016-05-04 16:00:00;590,5
"2016-05-04T17:00:00+02:00";"+02:00";2016-05-04 17:00:00;604
"2016-05-04T18:00:00+02:00";"+02:00";2016-05-04 18:00:00;647,833333333
"2016-05-04T19:00:00+02:00";"+02:00";2016-05-04 19:00:00;705,833333333
"2016-05-04T20:00:00+02:00";"+02:00";2016-05-04 20:00:00;741,333333333
"2016-05-04T21:00:00+02:00";"+02:00";2016-05-04 21:00:00;774
"2016-05-04T22:00:00+02:00";"+02:00";2016-05-04 22:00:00;1154,83333333
"2016-05-04T23:00:00+02:00";"+02:00";2016-05-04 23:00:00;1188,16666667
"2016-05-05T00:00:00+02:00";"+02:00";2016-05-05 00:00:00;961
"2016-05-05T01:00:00+02:00";"+02:00";2016-05-05 01:00:00;766,666666667
"2016-05-05T02:00:00+02:00";"+02:00";2016-05-05 02:00:00;670,333333333
"2016-05-05T03:00:00+02:00";"+02:00";2016-05-05 03:00:00;631,5
"2016-05-05T04:00:00+02:00";"+02:00";2016-05-05 04:00:00;629,833333333
"2016-05-05T05:00:00+02:00";"+02:00";2016-05-05 05:00:00;606
"2016-05-05T06:00:00+02:00";"+02:00";2016-05-05 06:00:00;602
"2016-05-05T07:00:00+02:00";"+02:00";2016-05-05 07:00:00;653
"2016-05-05T08:00:00+02:00";"+02:00";2016-05-05 08:00:00;727,166666667
"2016-05-05T09:00:00+02:00";"+02:00";2016-05-05 09:00:00;798,5
"2016-05-05T10:00:00+02:00";"+02:00";2016-05-05 10:00:00;794,5
"2016-05-05T11:00:00+02:00";"+02:00";2016-05-05 11:00:00;772,5
"2016-05-05T12:00:00+02:00";"+02:00";2016-05-05 12:00:00;708,833333333
"2016-05-05T13:00:00+02:00";"+02:00";2016-05-05 13:00:00;663,333333333
"2016-05-05T14:00:00+02:00";"+02:00";2016-05-05 14:00:00;585,166666667
"2016-05-05T15:00:00+02:00";"+02:00";2016-05-05 15:00:00;572
"2016-05-05T16:00:00+02:00";"+02:00";2016-05-05 16:00:00;587,666666667
"2016-05-05T17:00:00+02:00";"+02:00";2016-05-05 17:00:00;567,5
"2016-05-05T18:00:00+02:00";"+02:00";2016-05-05 18:00:00;636,666666667
"2016-05-05T19:00:00+02:00";"+02:00";2016-05-05 19:00:00;727,166666667
"2016-05-05T20:00:00+02:00";"+02:00";2016-05-05 20:00:00;764,666666667
"2016-05-05T21:00:00+02:00";"+02:00";2016-05-05 21:00:00;813,166666667
"2016-05-05T22:00:00+02:00";"+02:00";2016-05-05 22:00:00;1166,33333333
"2016-05-05T23:00:00+02:00";"+02:00";2016-05-05 23:00:00;1159,33333333
"2016-05-06T00:00:00+02:00";"+02:00";2016-05-06 00:00:00;965,666666667
"2016-05-06T01:00:00+02:00";"+02:00";2016-05-06 01:00:00;793,5
"2016-05-06T02:00:00+02:00";"+02:00";2016-05-06 02:00:00;681,5
"2016-05-06T03:00:00+02:00";"+02:00";2016-05-06 03:00:00;629,833333333
"2016-05-06T04:00:00+02:00";"+02:00";2016-05-06 04:00:00;590,333333333
